#time	up	down	total
14820	0	0	11
14821	0	0	11
14822	0	0	11
14823	0	0	11
14824	0	0	11
14825	0	0	11
14826	0	0	11
14827	0	0	11
14828	0	0	11
14829	0	0	11
14830	0	0	11
14831	0	0	11
14832	0	0	11
14833	0	0	11
14834	0	0	11
14835	0	0	11
14836	0	0	11
14837	0	0	11
14838	0	0	11
14839	0	0	11
14840	0	0	11
14841	0	0	11
14842	0	0	11
14843	0	0	11
14844	0	0	11
14845	0	0	11
14846	0	0	11
14847	0	0	11
14848	0	0	11
14849	0	0	11
14850	0	0	11
14851	0	0	11
14852	0	0	11
14853	0	0	11
14854	0	0	11
14855	0	0	11
14856	0	0	11
14857	0	0	11
14858	0	0	11
14859	0	0	11
14860	0	0	11
14861	0	0	11
14862	0	0	11
14863	0	0	11
14864	0	0	11
14865	0	1	10
14866	0	0	10
14867	0	0	10
14868	0	0	10
14869	0	0	10
14870	0	0	10
14871	0	0	10
14872	0	0	10
14873	0	0	10
14874	0	0	10
14875	0	0	10
14876	0	0	10
14877	6	0	16
14878	0	0	16
14879	0	0	16
14880	0	0	16
14881	0	0	16
14882	0	0	16
14883	0	0	16
14884	0	0	16
14885	0	0	16
14886	0	0	16
14887	0	0	16
14888	0	0	16
14889	0	0	16
14890	0	0	16
14891	0	0	16
14892	0	0	16
14893	0	0	16
14894	0	0	16
14895	0	0	16
14896	0	0	16
14897	0	0	16
14898	0	0	16
14899	0	0	16
14900	0	0	16
14901	0	1	15
14902	0	0	15
14903	0	0	15
14904	0	0	15
14905	0	0	15
14906	0	0	15
14907	0	0	15
14908	0	0	15
14909	0	0	15
14910	0	0	15
14911	0	0	15
14912	0	1	14
14913	0	0	14
14914	0	0	14
14915	0	1	13
14916	0	0	13
14917	0	0	13
14918	0	0	13
14919	0	1	12
14920	0	0	12
14921	0	1	11
14922	0	0	11
14923	0	0	11
14924	0	0	11
14925	0	0	11
14926	0	0	11
14927	0	0	11
14928	0	0	11
14929	0	0	11
14930	0	0	11
14931	0	0	11
14932	0	0	11
14933	0	0	11
14934	0	0	11
14935	0	0	11
14936	0	0	11
14937	0	0	11
14938	0	0	11
14939	0	0	11
14940	0	1	10
14941	0	1	9
14942	0	0	9
14943	0	1	8
14944	0	0	8
14945	0	1	7
14946	0	0	7
14947	0	0	7
14948	0	0	7
14949	0	1	6
14950	0	0	6
14951	0	0	6
14952	0	0	6
14953	0	0	6
14954	0	0	6
14955	0	0	6
14956	0	0	6
14957	0	0	6
14958	0	0	6
14959	0	0	6
14960	0	0	6
14961	0	1	5
14962	0	0	5
14963	0	0	5
14964	0	0	5
14965	0	0	5
14966	0	0	5
14967	0	0	5
14968	0	0	5
14969	0	0	5
14970	0	0	5
14971	0	0	5
14972	0	0	5
14973	0	0	5
14974	0	0	5
14975	0	0	5
14976	0	0	5
14977	0	0	5
14978	0	0	5
14979	0	0	5
14980	0	0	5
14981	0	0	5
14982	0	0	5
14983	0	0	5
14984	0	0	5
14985	0	0	5
14986	0	0	5
14987	0	0	5
14988	0	0	5
14989	0	0	5
14990	0	0	5
14991	0	0	5
14992	0	0	5
14993	0	0	5
14994	0	0	5
14995	0	0	5
14996	0	0	5
14997	0	0	5
14998	0	0	5
14999	0	0	5
15000	0	0	5
15001	0	1	4
15002	0	0	4
15003	0	0	4
15004	0	0	4
15005	0	0	4
15006	1	0	5
15007	0	0	5
15008	0	0	5
15009	0	0	5
15010	0	0	5
15011	0	0	5
15012	0	0	5
15013	0	0	5
15014	0	0	5
15015	0	0	5
15016	0	0	5
15017	0	0	5
15018	0	0	5
15019	0	0	5
15020	0	0	5
15021	0	0	5
15022	0	0	5
15023	0	0	5
15024	0	0	5
15025	0	1	4
15026	0	0	4
15027	0	0	4
15028	0	0	4
15029	0	0	4
15030	0	0	4
15031	0	0	4
15032	0	0	4
15033	0	0	4
15034	0	0	4
15035	0	0	4
15036	0	0	4
15037	0	0	4
15038	0	0	4
15039	0	0	4
15040	0	0	4
15041	0	0	4
15042	0	0	4
15043	0	0	4
15044	0	0	4
15045	0	0	4
15046	0	0	4
15047	0	0	4
15048	0	0	4
15049	0	0	4
15050	0	0	4
15051	0	1	3
15052	0	0	3
15053	0	0	3
15054	0	0	3
15055	0	0	3
15056	0	0	3
15057	0	0	3
15058	0	0	3
15059	0	0	3
15060	0	0	3
15061	0	0	3
15062	0	0	3
15063	0	0	3
15064	0	0	3
15065	0	0	3
15066	0	0	3
15067	0	0	3
15068	0	0	3
15069	0	0	3
15070	0	0	3
15071	0	0	3
15072	0	0	3
15073	0	0	3
15074	0	0	3
15075	0	0	3
15076	0	0	3
15077	0	0	3
15078	0	0	3
15079	0	0	3
15080	0	0	3
15081	0	0	3
15082	0	0	3
15083	0	0	3
15084	0	1	2
15085	0	0	2
15086	0	0	2
15087	0	0	2
15088	0	0	2
15089	0	0	2
15090	0	0	2
15091	0	0	2
15092	0	0	2
15093	0	0	2
15094	0	0	2
15095	0	0	2
15096	0	0	2
15097	0	0	2
15098	0	0	2
15099	0	0	2
15100	0	0	2
15101	0	0	2
15102	0	0	2
15103	0	0	2
15104	0	0	2
15105	0	0	2
15106	0	0	2
15107	0	0	2
15108	0	0	2
15109	0	0	2
15110	0	0	2
15111	0	0	2
15112	0	0	2
15113	0	0	2
15114	0	0	2
15115	0	0	2
15116	0	0	2
15117	0	0	2
15118	0	0	2
15119	0	0	2
15120	0	0	2
15121	0	0	2
15122	0	0	2
15123	0	0	2
15124	0	0	2
15125	0	0	2
15126	0	0	2
15127	0	0	2
15128	0	0	2
15129	0	0	2
15130	0	0	2
15131	0	0	2
15132	0	0	2
15133	0	0	2
15134	0	0	2
15135	0	0	2
15136	0	0	2
15137	0	0	2
15138	0	0	2
15139	0	0	2
15140	0	0	2
15141	0	0	2
15142	0	0	2
15143	0	0	2
15144	0	0	2
15145	0	0	2
15146	0	0	2
15147	0	0	2
15148	0	0	2
15149	0	0	2
15150	0	0	2
15151	0	0	2
15152	0	0	2
15153	0	0	2
15154	0	0	2
15155	0	0	2
15156	0	0	2
15157	0	0	2
15158	0	0	2
15159	0	0	2
15160	0	0	2
15161	0	0	2
15162	0	0	2
15163	0	0	2
15164	0	0	2
15165	0	0	2
15166	0	0	2
15167	0	0	2
15168	0	0	2
15169	0	0	2
15170	0	0	2
15171	0	0	2
15172	0	0	2
15173	0	0	2
15174	0	0	2
15175	0	0	2
15176	0	0	2
15177	0	0	2
15178	0	0	2
15179	0	0	2
15180	0	0	2
15181	0	0	2
15182	0	0	2
15183	0	0	2
15184	0	0	2
15185	0	0	2
15186	0	0	2
15187	0	0	2
15188	0	0	2
15189	0	0	2
15190	0	0	2
15191	0	0	2
15192	0	0	2
15193	0	0	2
15194	0	0	2
15195	0	0	2
15196	0	0	2
15197	0	0	2
15198	0	0	2
15199	0	0	2
15200	0	0	2
15201	0	0	2
15202	0	0	2
15203	0	0	2
15204	0	0	2
15205	0	0	2
15206	0	0	2
15207	0	0	2
15208	0	0	2
15209	0	0	2
15210	0	0	2
15211	0	0	2
15212	0	0	2
15213	0	0	2
15214	0	0	2
15215	0	0	2
15216	0	0	2
15217	0	0	2
15218	0	0	2
15219	0	0	2
15220	0	0	2
15221	0	0	2
15222	0	0	2
15223	0	0	2
15224	0	0	2
15225	0	0	2
15226	0	0	2
15227	0	0	2
15228	0	0	2
15229	1	0	3
15230	0	0	3
15231	0	0	3
15232	0	0	3
15233	0	0	3
15234	0	0	3
15235	0	0	3
15236	0	0	3
15237	0	0	3
15238	0	0	3
15239	0	0	3
15240	0	0	3
15241	0	0	3
15242	0	0	3
15243	0	0	3
15244	0	0	3
15245	0	0	3
15246	0	0	3
15247	0	0	3
15248	0	0	3
15249	0	0	3
15250	0	0	3
15251	0	0	3
15252	0	0	3
15253	0	0	3
15254	0	0	3
15255	0	0	3
15256	0	0	3
15257	0	0	3
15258	0	0	3
15259	0	0	3
15260	0	0	3
15261	0	0	3
15262	0	0	3
15263	0	0	3
15264	0	0	3
15265	0	0	3
15266	0	0	3
15267	0	0	3
15268	0	0	3
15269	0	0	3
15270	0	0	3
15271	0	0	3
15272	0	0	3
15273	0	0	3
15274	0	0	3
15275	0	0	3
15276	0	0	3
15277	0	0	3
15278	0	0	3
15279	0	0	3
15280	0	0	3
15281	0	0	3
15282	0	0	3
15283	0	0	3
15284	0	0	3
15285	0	0	3
15286	0	0	3
15287	0	0	3
15288	0	0	3
15289	0	0	3
15290	0	0	3
15291	0	0	3
15292	0	0	3
15293	0	0	3
15294	0	0	3
15295	0	0	3
15296	0	0	3
15297	0	0	3
15298	0	0	3
15299	0	0	3
15300	0	0	3
15301	0	0	3
15302	0	0	3
15303	0	0	3
15304	0	0	3
15305	0	0	3
15306	0	0	3
15307	0	0	3
15308	0	0	3
15309	0	0	3
15310	0	0	3
15311	0	0	3
15312	0	0	3
15313	0	0	3
15314	0	0	3
15315	0	0	3
15316	1	0	4
15317	0	0	4
15318	0	0	4
15319	0	0	4
15320	0	0	4
15321	0	0	4
15322	0	0	4
15323	0	0	4
15324	0	0	4
15325	0	0	4
15326	0	0	4
15327	0	0	4
15328	0	0	4
15329	0	0	4
15330	0	0	4
15331	22	0	26
15332	0	0	26
15333	0	0	26
15334	0	0	26
15335	0	0	26
15336	0	0	26
15337	0	0	26
15338	0	0	26
15339	0	0	26
15340	0	0	26
15341	2	0	28
15342	0	0	28
15343	0	0	28
15344	0	0	28
15345	0	0	28
15346	0	0	28
15347	0	0	28
15348	0	0	28
15349	0	0	28
15350	0	0	28
15351	0	0	28
15352	0	1	27
15353	0	0	27
15354	0	0	27
15355	0	0	27
15356	0	0	27
15357	0	0	27
15358	0	0	27
15359	0	0	27
15360	0	0	27
15361	0	0	27
15362	0	0	27
15363	0	0	27
15364	0	0	27
15365	0	0	27
15366	0	0	27
15367	0	0	27
15368	0	0	27
15369	0	0	27
15370	0	0	27
15371	0	0	27
15372	0	0	27
15373	0	0	27
15374	0	0	27
15375	0	0	27
15376	0	0	27
15377	0	0	27
15378	0	0	27
15379	0	0	27
15380	0	0	27
15381	0	0	27
15382	0	0	27
15383	0	0	27
15384	0	0	27
15385	0	0	27
15386	0	0	27
15387	0	0	27
15388	0	0	27
15389	0	0	27
15390	0	0	27
15391	0	0	27
15392	0	0	27
15393	0	0	27
15394	0	0	27
15395	0	0	27
15396	0	0	27
15397	0	0	27
15398	0	0	27
15399	0	0	27
15400	0	0	27
15401	0	0	27
15402	0	0	27
15403	0	0	27
15404	0	0	27
15405	0	0	27
15406	0	0	27
15407	0	0	27
15408	0	0	27
15409	0	0	27
15410	0	0	27
15411	0	0	27
15412	0	0	27
15413	0	0	27
15414	0	0	27
15415	0	0	27
15416	0	0	27
15417	0	0	27
15418	0	0	27
15419	0	0	27
15420	0	0	27
15421	0	0	27
15422	0	1	26
15423	0	0	26
15424	0	0	26
15425	0	0	26
15426	0	0	26
15427	0	0	26
15428	0	0	26
15429	0	0	26
15430	0	0	26
15431	0	0	26
15432	0	0	26
15433	0	0	26
15434	0	0	26
15435	0	0	26
15436	0	0	26
15437	0	0	26
15438	0	0	26
15439	0	0	26
15440	0	0	26
15441	0	0	26
15442	0	0	26
15443	0	0	26
15444	0	0	26
15445	0	0	26
15446	0	0	26
15447	0	0	26
15448	0	0	26
15449	0	0	26
15450	0	0	26
15451	0	0	26
15452	0	0	26
15453	0	0	26
15454	0	0	26
15455	0	0	26
15456	0	0	26
15457	0	0	26
15458	0	0	26
15459	0	0	26
15460	0	0	26
15461	0	0	26
15462	0	0	26
15463	0	0	26
15464	0	0	26
15465	0	0	26
15466	0	0	26
15467	0	0	26
15468	0	0	26
15469	0	0	26
15470	0	0	26
15471	0	0	26
15472	0	0	26
15473	0	0	26
15474	0	0	26
15475	0	0	26
15476	0	0	26
15477	0	0	26
15478	0	0	26
15479	0	0	26
15480	0	0	26
15481	0	0	26
15482	0	0	26
15483	0	0	26
15484	0	0	26
15485	0	0	26
15486	0	0	26
15487	0	0	26
15488	2	0	28
15489	0	0	28
15490	0	0	28
15491	0	0	28
15492	0	0	28
15493	0	0	28
15494	0	0	28
15495	0	0	28
15496	0	0	28
15497	0	0	28
15498	0	0	28
15499	0	0	28
15500	0	0	28
15501	1	0	29
15502	0	0	29
15503	0	0	29
15504	0	0	29
15505	0	0	29
15506	0	0	29
15507	0	0	29
15508	0	0	29
15509	0	0	29
15510	0	0	29
15511	0	0	29
15512	0	0	29
15513	0	0	29
15514	0	0	29
15515	0	0	29
15516	0	0	29
15517	0	0	29
15518	0	0	29
15519	0	0	29
15520	0	0	29
15521	0	0	29
15522	0	0	29
15523	0	0	29
15524	0	0	29
15525	0	0	29
15526	0	0	29
15527	0	0	29
15528	0	0	29
15529	0	0	29
15530	0	0	29
15531	0	0	29
15532	0	0	29
15533	0	0	29
15534	0	0	29
15535	0	0	29
15536	0	0	29
15537	0	0	29
15538	0	0	29
15539	0	0	29
15540	0	0	29
15541	0	0	29
15542	0	0	29
15543	0	0	29
15544	0	0	29
15545	0	0	29
15546	0	0	29
15547	0	0	29
15548	0	0	29
15549	0	0	29
15550	0	0	29
15551	0	1	28
15552	0	0	28
15553	0	0	28
15554	0	0	28
15555	0	0	28
15556	0	0	28
15557	0	0	28
15558	0	0	28
15559	0	1	27
15560	0	0	27
15561	0	0	27
15562	0	0	27
15563	0	0	27
15564	0	0	27
15565	0	0	27
15566	0	0	27
15567	0	0	27
15568	0	0	27
15569	0	0	27
15570	0	0	27
15571	0	0	27
15572	0	0	27
15573	0	0	27
15574	0	0	27
15575	0	0	27
15576	0	0	27
15577	0	0	27
15578	0	0	27
15579	0	0	27
15580	0	0	27
15581	0	0	27
15582	0	0	27
15583	0	0	27
15584	0	0	27
15585	0	0	27
15586	0	0	27
15587	0	0	27
15588	0	0	27
15589	0	0	27
15590	0	0	27
15591	0	0	27
15592	0	0	27
15593	0	0	27
15594	0	0	27
15595	0	0	27
15596	0	0	27
15597	0	0	27
15598	0	0	27
15599	0	0	27
15600	0	0	27
15601	0	0	27
15602	0	0	27
15603	0	0	27
15604	0	0	27
15605	0	0	27
15606	0	0	27
15607	0	0	27
15608	0	0	27
15609	0	0	27
15610	0	0	27
15611	0	0	27
15612	0	0	27
15613	0	0	27
15614	0	0	27
15615	0	0	27
15616	0	0	27
15617	0	0	27
15618	0	0	27
15619	0	0	27
15620	0	0	27
15621	0	0	27
15622	0	0	27
15623	0	0	27
15624	0	0	27
15625	0	0	27
15626	0	0	27
15627	0	0	27
15628	0	0	27
15629	0	0	27
15630	0	0	27
15631	0	0	27
15632	0	0	27
15633	0	0	27
15634	0	0	27
15635	0	0	27
15636	0	0	27
15637	0	0	27
15638	0	0	27
15639	0	0	27
15640	0	0	27
15641	0	0	27
15642	0	0	27
15643	0	0	27
15644	0	0	27
15645	0	0	27
15646	2	0	29
15647	0	0	29
15648	0	0	29
15649	4	0	33
15650	0	0	33
15651	0	0	33
15652	0	0	33
15653	0	0	33
15654	0	0	33
15655	0	0	33
15656	0	0	33
15657	0	0	33
15658	0	0	33
15659	0	0	33
15660	0	0	33
15661	0	0	33
15662	0	0	33
15663	0	0	33
15664	0	0	33
15665	0	0	33
15666	0	0	33
15667	0	0	33
15668	0	0	33
15669	0	0	33
15670	0	0	33
15671	0	0	33
15672	0	0	33
15673	0	0	33
15674	0	0	33
15675	0	0	33
15676	0	0	33
15677	0	0	33
15678	0	0	33
15679	0	0	33
15680	0	0	33
15681	0	0	33
15682	0	0	33
15683	0	0	33
15684	0	0	33
15685	0	0	33
15686	0	0	33
15687	0	0	33
15688	0	0	33
15689	0	0	33
15690	0	0	33
15691	0	0	33
15692	0	0	33
15693	0	0	33
15694	0	0	33
15695	0	0	33
15696	0	0	33
15697	0	0	33
15698	0	0	33
15699	0	0	33
15700	0	0	33
15701	0	0	33
15702	0	0	33
15703	0	0	33
15704	0	0	33
15705	0	0	33
15706	0	0	33
15707	0	0	33
15708	0	0	33
15709	0	0	33
15710	0	0	33
15711	0	0	33
15712	0	1	32
15713	0	0	32
15714	0	0	32
15715	0	0	32
15716	0	0	32
15717	0	0	32
15718	0	0	32
15719	0	0	32
15720	0	0	32
15721	0	0	32
15722	0	0	32
15723	0	0	32
15724	0	0	32
15725	0	0	32
15726	0	0	32
15727	0	0	32
15728	0	0	32
15729	0	0	32
15730	0	0	32
15731	0	0	32
15732	0	0	32
15733	0	0	32
15734	0	0	32
15735	0	0	32
15736	0	0	32
15737	0	0	32
15738	0	0	32
15739	0	0	32
15740	0	0	32
15741	0	0	32
15742	0	0	32
15743	0	0	32
15744	0	0	32
15745	0	0	32
15746	0	0	32
15747	0	0	32
15748	0	0	32
15749	0	0	32
15750	0	0	32
15751	0	0	32
15752	0	0	32
15753	0	0	32
15754	0	0	32
15755	0	0	32
15756	0	0	32
15757	0	0	32
15758	0	0	32
15759	0	0	32
15760	0	0	32
15761	0	1	31
15762	0	0	31
15763	0	0	31
15764	0	0	31
15765	0	0	31
15766	0	0	31
15767	0	0	31
15768	0	0	31
15769	0	0	31
15770	0	1	30
15771	0	0	30
15772	0	0	30
15773	0	0	30
15774	0	0	30
15775	0	0	30
15776	0	0	30
15777	0	0	30
15778	0	0	30
15779	0	0	30
15780	0	1	29
15781	0	0	29
15782	0	0	29
15783	0	1	28
15784	0	0	28
15785	0	0	28
15786	0	0	28
15787	0	0	28
15788	0	0	28
15789	0	0	28
15790	0	0	28
15791	0	0	28
15792	0	0	28
15793	0	1	27
15794	0	0	27
15795	0	1	26
15796	0	0	26
15797	0	0	26
15798	0	0	26
15799	0	0	26
15800	0	0	26
15801	0	0	26
15802	0	0	26
15803	0	0	26
15804	0	1	25
15805	0	1	24
15806	0	0	24
15807	0	0	24
15808	0	0	24
15809	0	0	24
15810	0	1	23
15811	0	0	23
15812	0	0	23
15813	0	0	23
15814	0	0	23
15815	0	0	23
15816	0	0	23
15817	0	0	23
15818	0	1	22
15819	0	0	22
15820	0	1	21
15821	0	0	21
15822	0	0	21
15823	0	0	21
15824	0	1	20
15825	0	0	20
15826	0	1	19
15827	0	0	19
15828	0	0	19
15829	0	3	16
15830	0	2	14
15831	0	1	13
15832	0	0	13
15833	0	0	13
15834	0	0	13
15835	0	0	13
15836	0	0	13
15837	0	0	13
15838	0	0	13
15839	0	0	13
15840	0	0	13
15841	0	1	12
15842	0	0	12
15843	0	0	12
15844	0	0	12
15845	0	0	12
15846	0	0	12
15847	8	0	20
15848	0	0	20
15849	0	0	20
15850	0	0	20
15851	0	0	20
15852	1	0	21
15853	0	0	21
15854	0	0	21
15855	0	0	21
15856	0	0	21
15857	0	0	21
15858	0	0	21
15859	0	0	21
15860	0	0	21
15861	0	0	21
15862	0	0	21
15863	0	1	20
15864	0	0	20
15865	0	0	20
15866	0	0	20
15867	0	0	20
15868	0	0	20
15869	0	0	20
15870	0	0	20
15871	0	0	20
15872	0	0	20
15873	0	0	20
15874	0	0	20
15875	0	0	20
15876	0	0	20
15877	0	0	20
15878	0	0	20
15879	0	0	20
15880	0	0	20
15881	0	0	20
15882	0	0	20
15883	0	0	20
15884	0	0	20
15885	0	0	20
15886	0	0	20
15887	0	0	20
15888	0	0	20
15889	0	0	20
15890	0	0	20
15891	0	1	19
15892	0	0	19
15893	0	0	19
15894	0	0	19
15895	0	0	19
15896	0	0	19
15897	0	0	19
15898	0	0	19
15899	0	0	19
15900	0	0	19
15901	0	0	19
15902	0	0	19
15903	0	0	19
15904	0	0	19
15905	0	0	19
15906	0	0	19
15907	0	0	19
15908	0	1	18
15909	0	0	18
15910	0	0	18
15911	0	0	18
15912	0	0	18
15913	0	0	18
15914	0	0	18
15915	0	0	18
15916	0	0	18
15917	0	0	18
15918	0	0	18
15919	0	0	18
15920	0	0	18
15921	5	0	23
15922	0	0	23
15923	0	0	23
15924	0	0	23
15925	0	0	23
15926	0	0	23
15927	0	0	23
15928	0	0	23
15929	0	0	23
15930	0	0	23
15931	0	0	23
15932	0	0	23
15933	0	0	23
15934	0	0	23
15935	0	0	23
15936	0	0	23
15937	0	0	23
15938	0	0	23
15939	0	0	23
15940	0	0	23
15941	0	0	23
15942	0	1	22
15943	0	1	21
15944	1	0	22
15945	0	0	22
15946	0	0	22
15947	0	0	22
15948	0	0	22
15949	0	0	22
15950	0	0	22
15951	0	0	22
15952	0	0	22
15953	0	0	22
15954	0	0	22
15955	0	0	22
15956	0	0	22
15957	0	0	22
15958	0	0	22
15959	0	1	21
15960	0	0	21
15961	0	0	21
15962	0	0	21
15963	0	0	21
15964	0	0	21
15965	0	0	21
15966	0	1	20
15967	0	0	20
15968	0	0	20
15969	0	0	20
15970	0	1	19
15971	0	0	19
15972	0	0	19
15973	0	0	19
15974	0	0	19
15975	0	0	19
15976	0	0	19
15977	0	0	19
15978	0	0	19
15979	0	1	18
15980	0	1	17
15981	0	0	17
15982	0	0	17
15983	0	0	17
15984	0	0	17
15985	0	0	17
15986	0	0	17
15987	0	0	17
15988	0	0	17
15989	0	0	17
15990	0	0	17
15991	0	0	17
15992	0	0	17
15993	0	0	17
15994	0	0	17
15995	0	0	17
15996	0	0	17
15997	1	0	18
15998	0	0	18
15999	0	0	18
16000	0	0	18
16001	0	0	18
16002	0	0	18
16003	0	0	18
16004	0	0	18
16005	0	0	18
16006	0	0	18
16007	0	0	18
16008	0	0	18
16009	0	0	18
16010	0	0	18
16011	0	0	18
16012	0	0	18
16013	0	0	18
16014	0	0	18
16015	0	0	18
16016	0	0	18
16017	0	0	18
16018	0	0	18
16019	0	0	18
16020	0	0	18
16021	0	0	18
16022	0	0	18
16023	0	0	18
16024	0	0	18
16025	0	0	18
16026	0	0	18
16027	0	0	18
16028	0	0	18
16029	0	0	18
16030	0	0	18
16031	0	0	18
16032	0	1	17
16033	0	0	17
16034	0	0	17
16035	0	0	17
16036	0	0	17
16037	0	0	17
16038	0	0	17
16039	0	0	17
16040	0	0	17
16041	0	0	17
16042	0	0	17
16043	0	0	17
16044	0	0	17
16045	0	0	17
16046	0	0	17
16047	0	0	17
16048	0	1	16
16049	0	1	15
16050	0	0	15
16051	0	0	15
16052	0	0	15
16053	0	0	15
16054	0	0	15
16055	0	0	15
16056	0	0	15
16057	0	0	15
16058	0	0	15
16059	0	0	15
16060	0	0	15
16061	0	0	15
16062	0	0	15
16063	0	0	15
16064	0	0	15
16065	0	0	15
16066	0	0	15
16067	0	0	15
16068	0	0	15
16069	0	0	15
16070	0	0	15
16071	0	0	15
16072	0	0	15
16073	0	0	15
16074	0	0	15
16075	0	0	15
16076	0	0	15
16077	0	0	15
16078	0	0	15
16079	0	0	15
16080	0	0	15
16081	0	0	15
16082	1	0	16
16083	0	0	16
16084	0	0	16
16085	0	0	16
16086	0	0	16
16087	0	0	16
16088	0	0	16
16089	0	0	16
16090	0	0	16
16091	0	1	15
16092	0	0	15
16093	0	1	14
16094	0	0	14
16095	0	0	14
16096	0	0	14
16097	0	0	14
16098	0	0	14
16099	0	0	14
16100	0	0	14
16101	0	0	14
16102	0	0	14
16103	0	0	14
16104	0	0	14
16105	0	0	14
16106	0	0	14
16107	0	0	14
16108	0	0	14
16109	0	0	14
16110	0	0	14
16111	0	0	14
16112	0	0	14
16113	0	0	14
16114	0	0	14
16115	0	0	14
16116	0	0	14
16117	1	0	15
16118	0	0	15
16119	0	0	15
16120	0	0	15
16121	0	0	15
16122	0	0	15
16123	0	0	15
16124	0	0	15
16125	0	0	15
16126	0	0	15
16127	0	0	15
16128	0	0	15
16129	0	0	15
16130	0	0	15
16131	0	0	15
16132	0	0	15
16133	0	0	15
16134	0	0	15
16135	0	0	15
16136	0	0	15
16137	0	0	15
16138	0	0	15
16139	0	0	15
16140	0	0	15
16141	0	0	15
16142	0	0	15
16143	0	0	15
16144	0	0	15
16145	0	0	15
16146	0	0	15
16147	0	0	15
16148	0	0	15
16149	0	0	15
16150	0	0	15
16151	0	0	15
16152	0	0	15
16153	0	0	15
16154	0	0	15
16155	0	0	15
16156	0	0	15
16157	0	0	15
16158	0	0	15
16159	0	0	15
16160	0	0	15
16161	0	0	15
16162	0	0	15
16163	0	0	15
16164	0	0	15
16165	0	0	15
16166	0	0	15
16167	0	0	15
16168	0	0	15
16169	0	0	15
16170	0	0	15
16171	0	0	15
16172	0	0	15
16173	0	0	15
16174	0	0	15
16175	0	0	15
16176	0	0	15
16177	0	0	15
16178	0	0	15
16179	0	0	15
16180	0	0	15
16181	0	0	15
16182	0	0	15
16183	0	0	15
16184	0	0	15
16185	0	0	15
16186	0	0	15
16187	0	0	15
16188	0	0	15
16189	0	0	15
16190	0	0	15
16191	0	0	15
16192	0	0	15
16193	0	0	15
16194	0	0	15
16195	0	0	15
16196	0	0	15
16197	0	0	15
16198	0	0	15
16199	0	0	15
16200	0	0	15
16201	0	0	15
16202	0	0	15
16203	0	0	15
16204	0	0	15
16205	0	0	15
16206	0	0	15
16207	0	0	15
16208	0	0	15
16209	0	0	15
16210	0	0	15
16211	0	0	15
16212	0	0	15
16213	0	0	15
16214	0	0	15
16215	0	0	15
16216	0	0	15
16217	0	0	15
16218	3	0	18
16219	0	0	18
16220	0	0	18
16221	0	0	18
16222	0	0	18
16223	0	0	18
16224	0	0	18
16225	0	0	18
16226	0	0	18
16227	0	0	18
16228	0	0	18
16229	0	0	18
16230	0	0	18
16231	0	0	18
16232	0	0	18
16233	0	0	18
16234	0	0	18
16235	0	0	18
16236	0	0	18
16237	0	0	18
16238	0	0	18
16239	0	0	18
16240	0	0	18
16241	0	0	18
16242	0	0	18
16243	0	0	18
16244	0	0	18
16245	0	0	18
16246	0	0	18
16247	0	0	18
16248	0	0	18
16249	0	0	18
16250	0	0	18
16251	0	0	18
16252	0	0	18
16253	0	0	18
16254	0	0	18
16255	0	0	18
16256	0	0	18
16257	0	0	18
16258	17	0	35
16259	0	0	35
16260	0	0	35
16261	0	0	35
16262	0	0	35
16263	0	0	35
16264	0	0	35
16265	0	0	35
16266	0	0	35
16267	0	0	35
16268	0	0	35
16269	0	0	35
16270	0	0	35
16271	0	0	35
16272	0	0	35
16273	0	0	35
16274	0	0	35
16275	0	0	35
16276	0	0	35
16277	0	0	35
16278	0	0	35
16279	0	0	35
16280	0	0	35
16281	0	0	35
16282	0	0	35
16283	0	1	34
16284	0	0	34
16285	0	0	34
16286	0	0	34
16287	0	0	34
16288	0	0	34
16289	0	0	34
16290	0	0	34
16291	0	0	34
16292	0	0	34
16293	0	0	34
16294	0	0	34
16295	0	0	34
16296	0	0	34
16297	0	0	34
16298	0	0	34
16299	0	0	34
16300	0	0	34
16301	0	0	34
16302	0	0	34
16303	0	0	34
16304	0	0	34
16305	0	0	34
16306	0	0	34
16307	0	0	34
16308	0	0	34
16309	0	0	34
16310	0	0	34
16311	0	0	34
16312	0	0	34
16313	0	0	34
16314	0	0	34
16315	0	0	34
16316	0	0	34
16317	0	0	34
16318	0	0	34
16319	0	0	34
16320	0	0	34
16321	0	0	34
16322	0	0	34
16323	0	0	34
16324	0	0	34
16325	0	0	34
16326	0	0	34
16327	0	0	34
16328	0	0	34
16329	0	0	34
16330	0	0	34
16331	0	0	34
16332	0	0	34
16333	0	0	34
16334	0	0	34
16335	0	0	34
16336	0	0	34
16337	0	0	34
16338	0	0	34
16339	0	0	34
16340	0	0	34
16341	0	0	34
16342	0	0	34
16343	0	0	34
16344	0	0	34
16345	0	0	34
16346	0	0	34
16347	0	0	34
16348	0	0	34
16349	0	0	34
16350	0	0	34
16351	0	0	34
16352	0	0	34
16353	0	0	34
16354	0	0	34
16355	0	0	34
16356	0	0	34
16357	0	0	34
16358	0	0	34
16359	0	1	33
16360	0	0	33
16361	0	0	33
16362	0	0	33
16363	0	0	33
16364	0	0	33
16365	0	0	33
16366	0	0	33
16367	0	0	33
16368	0	0	33
16369	0	0	33
16370	0	0	33
16371	0	0	33
16372	0	0	33
16373	0	0	33
